State-County FIPS,Total Active Borrowers,Very Low Income,Low Income,Married,American Indian/Alaskan Native,Asian,Black/African American,Hawaiin Pacific Islander,White,Hispanic,Average Number of Children,Average Household Size
28053,164,71,93,37,0,0,143,0,5,0,1.8,3.4
28055,6,4,2,3,0,0,3,0,0,0,,
28057,48,10,38,17,0,0,20,0,25,0,0.5,1.8
28059,114,15,98,19,0,1,58,0,54,0,1.5,2.6
28061,203,72,129,68,0,0,154,0,33,0,1.4,2.8
28063,152,48,105,35,2,0,129,0,1,0,0.9,2.3
28065,195,55,138,52,0,0,141,0,26,0,1,2
28067,192,50,139,62,0,0,97,0,81,0,1,1.9
28069,224,67,156,64,0,0,172,0,20,0,1.4,2.6
28071,171,47,123,33,0,0,122,0,38,0,1.3,2.5
28073,167,45,119,43,0,1,91,0,69,0,1.3,2.5
28075,345,109,233,78,0,0,205,0,122,0,1.2,2.3
28077,212,46,166,71,0,0,134,0,57,0,1,2
28079,209,60,148,57,1,0,136,0,56,0,1.1,2.2
28081,202,82,120,30,0,0,128,0,64,1,1,2.2
28083,177,49,128,46,0,0,149,0,21,0,1.3,2.8
28085,190,57,134,57,0,0,92,0,73,0,1.2,2.1
28087,450,178,270,79,0,1,330,0,106,2,1.2,2.4
28089,243,104,139,61,0,0,202,0,19,1,0.9,2
28091,125,30,92,55,1,0,75,0,33,0,1.3,2.9
28093,294,88,207,57,0,1,240,0,31,2,1.1,2.4
28095,216,63,154,44,0,0,138,0,59,0,1,2.1
28097,92,43,49,17,1,0,78,0,10,0,0.7,2.2
28099,330,113,215,77,9,0,194,0,99,1,1.3,2.5
28101,138,44,94,39,0,0,92,0,37,1,1.4,2.6
28103,152,70,82,24,1,0,133,0,9,1,1.2,2.3
28105,304,95,208,62,1,0,263,0,24,0,1.4,2.8
28107,209,74,134,41,0,0,169,0,35,2,1.6,2.9
28109,209,51,157,58,0,0,112,0,82,2,1.2,2.5
28111,44,8,36,16,1,0,21,0,22,0,1.3,3
28113,307,74,230,86,2,0,191,0,67,0,0.9,2
28115,126,28,98,34,0,0,54,0,62,0,1.1,2.2
28117,174,61,112,52,0,0,67,0,97,0,0.8,1.9
28119,197,90,103,47,0,1,167,0,20,0,1.3,2.3
28121,134,51,84,21,1,0,81,0,46,1,1.5,2.8
28123,167,63,104,41,0,0,118,0,39,5,0.1,1.1
28125,64,21,41,20,1,1,50,0,4,1,1.5,3.3
28127,133,40,94,47,0,0,88,0,31,0,1.6,2.8
28129,72,23,49,29,0,0,32,0,36,0,1,2
28131,79,16,63,33,1,0,40,0,33,1,1.1,2.5
28133,559,161,396,133,2,0,497,0,20,0,1,2.2
28135,144,59,84,43,0,1,111,0,24,0,1.2,2.4
28137,127,46,81,30,0,0,88,0,33,0,1.2,2.4
28139,101,33,66,26,1,0,44,0,49,1,1.2,2.2
28141,53,25,28,18,0,0,9,0,41,0,0.9,2
28143,163,51,112,25,0,0,147,1,7,0,1.5,2.7
28145,70,17,53,21,0,0,23,0,43,0,1.8,3.1
28147,133,64,69,53,0,0,89,0,18,0,1.1,2.3
28149,122,60,59,21,0,0,95,0,21,0,1,2.2
28151,272,105,167,50,0,1,228,0,22,0,1.2,2.4
28153,113,28,85,45,0,0,54,0,51,0,1,1.8
28155,96,19,77,27,0,1,46,0,38,0,1.4,2.5
28157,162,36,125,62,0,0,132,0,9,0,1.1,2
28159,343,79,265,85,0,0,246,0,69,0,1,2.2
28161,142,37,105,36,0,0,99,0,32,1,1,2.2
28163,408,147,257,80,0,0,316,2,44,2,2.1,3.5
29001,83,25,58,32,1,0,0,0,82,1,1.1,2.6
29003,18,4,14,6,0,0,0,0,18,0,2,3.4
29005,16,5,11,7,0,0,0,0,16,0,1.2,2.8
29007,64,24,40,16,0,0,3,0,61,0,0.9,2.2
29009,25,13,12,5,1,0,0,0,24,2,0.7,2
29011,13,2,11,6,1,0,0,0,11,0,1.3,3
29013,29,7,22,14,0,0,0,0,29,0,0.7,1.8
29015,40,16,24,14,1,0,0,0,39,1,0.8,2.3
29017,11,3,8,7,0,2,0,0,8,1,1.4,2.9
29019,93,49,44,26,3,15,8,1,67,0,1.5,3
29021,3,0,3,3,0,0,0,0,3,0,,
29023,248,96,152,81,1,0,27,0,215,1,1.1,2.4
29025,28,6,20,11,0,0,0,0,28,0,1.4,2.6
29027,28,12,16,14,1,0,1,0,26,0,1.4,3
29029,36,15,21,10,0,1,0,0,34,0,1.1,2.3
29031,147,57,90,43,0,1,4,2,140,2,1,2
29033,24,6,18,7,0,0,1,0,22,0,1.3,2.7
29035,20,9,11,10,0,0,0,1,18,0,1.3,2.5
29037,186,92,94,60,1,1,2,0,177,3,0.8,1.7
29039,30,15,15,8,0,0,0,0,29,0,1.3,2.4
29041,24,13,12,9,0,0,4,0,20,0,1.6,3.1
29043,145,62,79,51,3,0,2,1,138,1,0.8,1.7
29045,8,3,5,4,0,0,0,0,8,0,0.7,2
29047,157,71,86,53,1,1,1,0,153,3,1.1,2.3
29049,71,40,30,21,1,1,3,0,67,0,1.1,2.3
29051,27,9,18,7,0,0,2,0,25,0,1.4,2.5
29053,26,6,20,10,0,0,5,0,20,1,1.4,2.5
29055,24,12,12,4,0,0,0,0,24,0,0.9,1.9
29057,4,0,4,1,0,0,0,0,4,0,1.3,3
29059,15,8,7,6,0,0,0,0,15,0,0.8,2
29061,15,2,13,8,0,0,0,0,15,1,0.8,2.3
29063,16,3,13,7,0,0,0,0,16,0,1.7,3.2
29065,28,12,16,18,0,1,0,0,25,0,1.2,2.7
29067,12,5,7,4,0,0,0,0,12,0,0.8,1.8
29069,254,87,166,85,1,0,28,0,216,4,0.9,2.2
29071,192,105,87,59,0,0,2,0,188,1,1.4,2.7
29073,11,2,9,3,0,0,0,0,11,0,0.5,2
29075,10,2,8,4,0,0,0,0,10,0,1.4,3
29077,131,60,71,39,2,0,0,0,128,3,1,2.2
29079,26,10,15,8,0,0,0,0,26,0,0.8,2.1
29081,8,1,7,3,0,0,0,0,8,0,1,2.6
29083,69,18,49,12,1,0,5,0,60,1,0.8,1.9
29085,5,1,4,2,0,0,0,0,5,0,0,1
29087,9,2,7,4,0,0,0,0,9,0,1.3,2.5
29089,10,1,9,4,0,0,3,0,7,0,0.3,1.7
29091,112,41,70,46,3,0,2,0,107,1,1.2,2.6
29093,34,15,19,11,0,0,0,0,34,0,1,2.2
29095,82,23,59,28,1,0,2,0,77,2,1,2.3
29097,76,26,49,18,0,0,1,0,72,6,1,2.1
29099,187,97,90,63,2,1,3,0,179,2,1.4,2.8
29101,59,22,37,21,2,0,3,0,55,2,0.9,2.1
29103,7,4,3,4,0,0,0,1,7,0,0.8,2.5
29105,55,28,27,20,0,0,0,0,52,2,1.1,2.1
29107,27,17,10,5,3,0,0,0,22,1,1.6,2.8
29109,29,13,16,12,0,1,0,1,28,0,0.6,1.7
29111,10,5,5,3,0,0,2,0,7,0,1.8,3
29113,114,59,54,30,1,0,6,0,106,0,1.2,2.4
29115,29,10,19,10,0,0,0,0,28,0,1.3,2.8
29117,66,14,52,24,2,0,3,0,61,1,1.3,2.7
29119,9,4,5,5,0,0,0,0,9,0,1,2.6
29121,50,21,28,15,2,0,2,1,48,1,1.5,2.8
29123,42,19,23,18,0,0,0,0,41,0,1.5,2.9
29125,5,4,1,0,0,0,0,0,5,0,2.2,3.4
29127,69,25,44,16,2,0,5,0,62,1,1.2,2.5
29129,8,1,6,3,0,0,0,0,8,0,1.8,2.8
29131,69,17,49,19,0,0,0,0,69,0,1.2,2.6
29133,139,62,77,46,0,1,39,0,96,1,1.3,2.6
29135,8,4,4,2,0,0,0,0,7,1,2.5,4
29137,16,9,7,2,0,0,2,0,14,0,0.8,2
29139,22,16,6,6,0,0,0,0,22,1,0.8,2
29141,28,18,10,9,1,0,0,0,27,0,1.1,2.6
29143,104,44,58,32,1,0,37,0,59,0,1.2,2.6
29145,41,15,24,15,1,0,1,0,36,3,1.6,3.2
29147,42,13,29,20,0,0,0,0,42,1,1.3,2.9
29149,24,13,11,10,0,0,0,0,24,0,1.2,2.5
29151,10,4,5,5,0,0,0,0,10,0,1.1,2.6
29153,9,5,4,3,0,0,1,0,8,0,0.3,1.7
29155,68,36,32,19,0,0,34,0,32,0,1.1,2.2
29157,51,19,31,13,0,0,0,0,50,0,1.1,2.1
29159,100,34,65,25,1,0,5,0,95,1,1,2.3
29161,73,26,47,29,0,0,0,0,73,0,1.2,2.6
29163,13,5,8,5,1,0,1,0,11,2,1,2.4
29165,23,9,14,7,0,0,1,0,21,0,1.1,2.5
29167,61,21,39,26,0,0,0,0,59,0,1.3,2.9
29169,13,3,9,4,0,0,2,0,11,0,1.5,2.5
29171,11,5,4,4,1,0,0,0,10,0,0.7,1.6
29173,21,9,12,7,0,0,0,0,21,0,1,2.3
29175,137,54,83,50,0,1,13,0,123,3,1.2,2.6
29177,65,25,40,25,0,0,2,0,62,0,1,2.4
29179,12,4,8,6,0,0,0,0,12,0,1.7,2.6
29181,56,27,29,16,1,0,0,0,54,0,0.9,2.1
29183,7,4,3,2,1,0,0,0,6,0,1.2,2.2
29185,9,5,4,3,1,0,0,0,7,0,1.3,2.8
29186,27,16,11,5,0,0,0,0,26,0,0.8,2.1
29187,326,132,192,92,2,2,1,0,312,3,1.1,2.4
29189,1,0,1,0,0,0,0,0,0,0,,
29195,43,9,31,11,1,0,6,0,35,1,1.1,2.3
29197,5,1,4,3,0,0,0,0,5,0,1,3
29199,3,0,3,1,1,0,0,0,3,0,1,2
29201,201,64,134,61,1,0,49,0,142,3,1.2,2.4
29203,15,6,8,9,0,0,0,0,14,0,1.5,3
29205,23,14,9,11,2,0,0,0,19,0,1.3,2.4
29207,141,61,80,51,0,0,4,0,133,3,1.3,2.5
29209,12,8,4,4,0,0,0,0,11,0,1.1,2.4
29211,28,9,14,8,1,1,0,1,27,1,1,2
29213,18,3,15,5,0,0,0,0,18,0,0.8,1.9
29215,72,29,44,34,2,0,0,0,70,2,1.2,2.8
29217,31,17,14,4,1,0,0,0,30,0,0.7,1.7
29219,62,33,28,20,1,0,2,0,59,1,1.1,2.3
29221,26,9,17,8,0,0,1,0,25,1,1,2.5
29223,39,22,16,14,0,0,0,0,35,0,1.1,2.4
29225,64,27,37,22,0,0,0,0,64,0,0.9,2
29227,3,0,3,2,0,0,0,0,3,0,0,2
29229,30,16,13,11,0,0,0,1,29,1,1,2.3
29510,1,0,1,0,0,0,0,0,0,0,,
30001,10,3,7,2,1,0,0,0,9,0,0.3,1
30003,29,15,13,16,15,0,0,0,13,3,0.4,1.2
30005,6,3,3,3,4,0,0,0,2,0,1.2,1.8
30007,12,4,8,3,0,0,0,0,12,0,1.2,2.4
30009,15,3,12,7,0,0,0,0,14,0,0.9,2
30011,1,1,0,1,0,0,0,0,0,0,,
30013,100,41,58,26,4,0,1,1,94,1,1.1,2.6
30015,8,3,5,3,0,0,0,0,8,0,2.1,3.7
30017,5,3,2,3,0,0,0,0,5,0,0.5,2
30019,1,0,1,0,0,0,0,0,1,0,0,1
30021,8,6,2,2,0,0,1,0,7,1,0.8,1.8
30023,11,6,5,3,0,0,0,0,11,0,0.4,1.6
30025,1,1,0,1,0,0,0,0,1,0,,
30027,24,18,6,4,2,0,0,0,22,0,1.3,2.5
30029,380,158,221,156,9,2,0,2,362,14,1.3,2.6
30031,65,21,44,27,1,0,1,0,64,1,1.3,2.6
30035,18,7,11,6,8,0,1,0,9,0,1.1,1.9
30037,1,1,0,0,0,0,0,0,1,0,0,1
30039,5,3,2,1,0,0,0,0,5,0,0,0
30041,51,28,23,11,10,0,0,0,41,1,1.3,2.6
30043,19,11,8,4,1,1,0,0,17,0,1,2.4
30045,2,1,1,1,0,0,0,0,2,0,3,5
30047,79,27,52,24,14,0,0,0,61,2,1.3,2.6
30049,112,55,57,28,3,1,0,0,109,2,1.3,2.5
30051,2,2,0,1,0,0,0,0,2,0,1,2.5
30053,37,24,13,10,1,0,0,0,36,3,1.4,2.4
30057,4,0,4,2,0,0,0,0,4,0,0,2
30059,5,4,1,2,1,0,0,0,4,0,0,1.3
30061,10,8,2,3,1,0,0,0,9,0,1,1.9
30063,180,47,132,59,3,1,0,1,175,10,1.2,2.6
30065,3,2,1,1,0,0,0,0,3,0,0,0.5
30067,21,13,8,6,1,0,0,0,20,1,1.2,2.4
30069,2,0,2,2,0,0,0,0,2,0,3,5
30071,7,5,2,1,0,0,0,0,7,0,0.8,1.5
30073,5,4,1,2,1,0,0,0,4,0,0.8,2.2
30077,6,0,6,3,0,0,0,0,6,0,1.3,3.3
30081,110,54,56,40,2,0,1,0,110,2,1.3,2.6
30083,5,2,3,2,0,0,0,0,5,0,1,1.7
30085,25,10,15,5,20,0,0,0,5,0,1.3,2.1
30087,11,2,9,6,5,0,0,0,6,0,0,0.5
30089,23,10,13,11,0,0,0,0,23,0,1.1,2.5
30091,4,3,1,2,0,0,0,0,4,0,0,0
30093,70,40,30,8,2,0,0,0,68,3,0.7,2
30095,4,1,3,2,0,0,0,0,4,0,0,1.3
30097,10,6,4,4,0,0,1,0,9,1,1,2.2
30099,20,5,16,8,2,0,0,0,19,0,0.9,2.1
30101,7,4,3,1,0,0,0,0,7,0,1,1.7
30103,2,0,2,1,0,0,0,0,2,0,,
30105,10,3,7,2,3,0,0,0,7,0,0.8,2.1
30111,105,54,49,38,5,0,0,0,97,8,1.6,3
31001,4,0,4,3,0,0,0,0,4,0,1.7,3
31003,9,3,6,5,0,0,0,0,9,0,1.8,3.3
31011,6,0,6,0,0,0,0,0,6,0,1.5,3.3
31013,14,7,7,4,0,0,0,0,14,2,2.4,3.7
31015,3,0,3,3,0,0,0,0,3,0,0,2
31017,23,7,15,13,0,0,0,0,23,0,1.5,3
31019,22,6,16,9,0,0,0,0,22,1,2.4,4
31021,20,7,13,6,1,0,0,0,19,0,1.6,3.1
31023,7,3,4,3,0,0,0,0,7,0,2,3.4
31025,112,51,61,45,1,3,1,0,103,1,1.4,2.8
31027,12,7,5,1,0,0,0,0,12,0,2.3,3.3
31029,6,5,1,3,0,0,0,0,6,2,0.5,2
31031,42,13,29,16,3,0,0,0,39,0,1,2
31033,28,14,14,8,2,0,0,1,26,2,1.5,2.8
31035,12,5,7,6,0,0,0,0,12,0,1.4,3.3
31037,5,3,2,1,0,0,0,0,4,0,1,2
31039,10,3,7,5,0,0,0,0,10,2,1.2,2.3
31041,7,3,4,3,0,0,0,0,7,0,0.5,2
31045,43,22,21,20,5,0,1,0,37,1,2.1,3.5
31047,68,19,49,24,1,0,1,0,66,18,1.3,2.7
31051,16,9,7,4,0,0,0,0,16,0,0.7,1.8
31053,9,5,4,2,0,0,2,0,8,0,1.3,2.3
31055,21,9,13,9,0,0,1,0,20,1,1.2,2.3
31057,5,1,4,4,0,0,0,0,5,0,0.8,2.2
31059,6,2,4,3,0,0,0,0,6,0,0.5,2
31061,4,3,1,1,0,1,0,0,3,0,2.7,4
31063,4,2,2,1,0,0,0,0,4,1,1,2.5
31065,15,6,9,8,0,1,1,0,13,1,2.1,3.7
31067,51,18,32,13,0,0,2,0,48,1,0.9,2.2
31069,1,1,0,0,0,0,0,0,1,0,0,1
31071,1,1,0,1,0,0,0,0,1,0,5,7
31073,1,1,0,1,0,0,0,0,1,0,,
31075,2,0,2,1,0,0,0,0,2,1,2,3.5
31077,1,1,0,0,0,0,0,0,1,0,3,5
31079,4,0,4,2,0,0,0,0,4,0,1.3,2.7
31081,17,9,8,8,0,0,0,0,17,0,1.8,2.8
31083,7,4,3,3,0,0,0,0,7,0,1,2.1
31085,1,0,1,0,0,0,0,0,1,0,0,2
31087,6,3,3,3,0,0,0,0,6,0,1.3,3
31089,40,14,26,17,0,0,0,0,39,0,1.6,3.2
31091,7,3,4,1,0,0,0,0,7,0,0.9,2
31093,3,3,0,2,0,0,0,0,3,0,2.5,4.5
31095,19,8,11,7,0,0,0,0,19,0,0.6,1.8
31097,3,1,2,1,0,0,1,0,2,0,0,1.3
31099,8,4,4,5,0,0,0,0,8,0,1.7,3
31101,18,4,14,3,0,0,0,0,17,1,1.6,2.7
31103,3,3,0,1,0,0,0,0,3,0,1.7,3
31105,7,4,3,4,0,0,0,0,7,0,1.2,2.8
31107,34,19,15,13,2,0,0,0,32,0,1.4,2.6
31109,23,11,12,17,0,0,0,0,21,0,1.7,3.1
31111,12,5,7,3,0,0,1,0,11,1,1.5,2.8
31119,81,49,32,23,1,0,1,0,77,11,1.5,2.8
31121,4,2,2,2,0,0,0,0,4,0,3,4.7
31123,9,1,8,5,0,0,0,0,9,1,2.3,3.9
31125,5,0,5,1,0,0,0,0,5,0,1,2
31127,21,11,10,2,0,0,0,0,21,0,0.8,1.8
31129,5,2,3,2,0,0,0,0,5,0,0.7,1.7
31131,28,13,15,14,0,0,0,0,28,2,1.7,3.1
31133,1,0,1,1,0,0,0,0,1,0,2,4
31135,3,1,2,1,0,0,0,0,3,0,0.5,1.5
31137,15,4,11,9,0,0,0,0,15,0,0.7,2
31139,15,14,1,6,0,0,0,0,14,0,1.4,2.9
31141,99,44,55,19,0,0,0,0,97,10,1.3,2.5
31143,4,1,3,4,0,0,1,0,3,0,0.7,2
31145,89,39,49,34,1,0,0,1,85,4,1.3,2.6
31147,14,7,7,3,0,0,0,0,14,0,0.3,1.3
31149,4,2,2,0,0,0,0,0,4,0,,
31151,19,2,17,14,2,0,0,1,17,13,1.7,3.2
31153,28,14,14,7,1,0,0,0,28,0,1.1,2.2
31155,37,15,22,15,1,0,0,0,36,0,1.5,2.9
31157,192,88,104,55,6,0,0,0,182,52,1.2,2.5
31159,13,3,10,6,0,0,0,0,12,0,1.3,3
31161,10,6,4,3,1,0,0,1,9,1,1.3,2.7
31163,4,1,3,0,0,0,0,0,4,0,0.3,2
31165,1,0,1,1,0,0,0,0,1,0,0,2
31167,23,5,18,9,0,0,0,0,23,2,1.4,2.8
31169,18,4,14,5,0,0,0,0,18,0,0.4,1.4
31173,15,6,9,1,14,0,0,0,1,0,0.6,1.8
31175,1,0,1,1,0,0,0,0,1,0,0,0
31177,43,17,26,15,0,0,0,1,39,1,1.2,2.5
31179,20,8,11,4,1,0,0,0,19,0,0.9,2.1
31181,13,6,6,7,0,0,0,0,13,0,1.6,3
31185,17,9,8,7,0,0,0,0,17,0,0.5,1.3
32001,44,12,33,30,2,3,2,1,37,2,1.3,3
32003,120,57,63,53,1,1,1,1,116,61,1.5,3.1
32005,63,29,34,31,1,4,2,1,56,6,1.6,3.2
32007,141,43,95,43,6,1,2,1,129,45,1.2,2.5
32013,53,26,28,13,1,0,0,0,53,23,0.8,1.9
32015,10,4,6,5,0,0,0,0,10,4,0.7,1.8
32017,17,6,10,11,0,0,0,0,17,3,3.4,5.3
32019,115,43,72,43,3,2,3,0,109,22,1,2.5
32021,7,2,5,2,0,0,0,0,7,0,0.2,2.2
32023,87,47,40,30,0,1,4,0,80,7,1.1,2.7
32027,9,5,4,1,0,0,0,0,8,3,0.7,1.7
32029,2,1,1,0,0,0,1,0,1,0,0,0
32031,12,2,10,8,1,0,1,0,10,0,1.2,3
32033,11,4,7,4,1,0,0,1,8,0,0.5,2
33001,137,46,91,61,2,1,1,0,133,2,1.5,3.1
33003,243,88,151,95,0,1,1,0,238,4,1.3,2.7
33005,174,42,128,82,2,1,1,1,170,2,1.6,3.1
33007,253,87,165,92,1,1,0,2,251,1,1.2,2.7
33009,196,65,130,95,2,0,1,0,191,2,1.4,3
33011,157,53,104,75,1,0,1,0,154,3,1.8,3.4
33013,169,55,111,75,2,0,3,0,165,4,1.2,2.6
33015,161,52,107,74,0,1,8,0,152,4,1.6,3.2
33017,124,43,81,47,1,7,1,0,112,1,1.4,2.9
33019,75,29,43,35,0,1,1,0,72,0,1.4,2.8
34001,313,78,234,74,2,3,171,0,134,43,1.6,3
34005,279,81,198,75,1,7,66,0,197,23,1.5,2.7
34007,162,27,133,55,1,0,50,0,109,7,1.8,3.1
34009,150,23,127,46,1,0,46,1,105,17,1.5,3
34011,200,41,157,52,3,2,112,0,81,18,2,3.3
34015,156,43,115,54,3,1,38,1,113,5,1.4,2.6
34019,8,2,6,5,0,0,0,0,8,0,2,4
34021,17,7,10,10,0,2,1,0,11,3,1.5,3
34023,13,7,6,5,0,0,2,0,11,0,1.3,2.9
34025,24,5,19,13,0,0,2,0,22,0,0.7,1
34027,12,4,8,6,0,1,1,0,10,2,1.6,3.2
34029,154,46,106,67,0,0,7,0,145,9,1.2,2.7
34031,3,0,2,1,0,0,1,0,2,0,0,1
34033,82,28,53,23,1,0,35,0,44,4,1.3,2.5
34035,5,1,4,3,0,2,0,0,3,1,1,2
34037,79,22,57,37,1,0,3,0,75,4,1,2.4
34041,47,11,36,19,0,0,1,0,46,4,1.6,3.1
35001,58,16,42,26,1,0,0,0,56,51,1,1.7
35003,5,5,0,1,0,0,0,0,5,2,1.6,2.6
35005,22,4,15,14,1,0,0,0,20,14,0,2
35006,82,31,48,29,15,0,1,0,64,53,0.9,1.9
35007,25,7,17,8,1,0,0,0,24,12,1.2,2.4
35009,4,0,3,3,0,0,1,0,3,1,,
35011,5,1,4,4,0,0,0,0,5,4,,
35013,433,206,227,224,3,1,1,0,420,411,1.6,3.2
35015,51,14,37,19,0,0,2,0,49,35,1.4,2.6
35017,99,41,58,30,3,0,0,0,94,68,1,2
35019,16,7,9,2,0,0,0,0,16,15,0.5,1
35023,13,4,9,5,0,0,0,0,12,9,0.7,1.5
35025,36,14,22,11,2,0,2,0,31,20,1.1,2.4
35027,26,9,17,9,0,0,0,0,26,13,0.8,1.7
35028,3,3,0,0,0,0,0,0,3,1,1,2
35029,166,81,83,71,7,0,1,0,155,131,1.4,2.6
35031,81,33,48,25,14,6,1,1,56,53,1.8,3.1
35033,4,1,2,1,0,0,0,0,4,4,0,0
35035,46,24,22,16,2,0,0,0,44,34,0.8,2.1
35037,17,8,9,5,0,0,0,0,17,8,0.8,1.9
35039,73,18,54,19,0,0,0,0,72,66,1.3,2.7
35041,26,6,20,7,0,0,0,0,26,13,1.1,2.4
35043,128,34,91,63,7,1,0,0,117,103,0.6,1.4
35045,293,81,212,78,54,0,4,0,228,76,1.2,2.4
35047,148,28,119,35,4,0,1,0,137,129,0.9,1.9
35049,115,51,63,37,3,1,2,0,104,64,0.9,2.1
35051,41,18,23,14,1,0,1,0,39,7,0.6,1.6
35053,65,28,38,19,0,0,1,1,60,40,1,2.2
35055,84,11,73,28,2,3,0,0,79,62,1.1,2.2
35057,369,145,224,203,3,1,4,0,349,314,1.1,2.4
35059,14,8,5,3,0,0,0,0,14,11,0.7,1.8
35061,375,162,211,129,4,2,6,0,351,266,1.3,2.5
36001,49,12,37,20,0,0,0,0,49,1,1.3,2.9
36003,72,31,41,30,0,0,0,0,71,2,1,2.4
36007,187,52,133,94,4,3,3,0,175,1,1.9,3.4
36009,191,82,107,73,5,2,10,0,163,2,1.4,2.7
36011,56,16,38,22,2,0,1,0,53,2,1.7,3.2
36013,67,24,40,29,0,0,0,0,65,1,1.1,2.3
36015,99,29,68,34,0,2,4,0,94,1,1.4,2.7
36017,42,14,27,22,0,0,0,0,41,1,1.1,2.8
36019,122,45,77,44,0,0,0,0,121,2,1.3,2.7
36021,18,10,8,10,0,0,5,0,13,0,1.4,3
36023,40,9,30,20,0,0,0,0,40,0,1.7,3.4
36025,26,7,18,8,0,0,0,0,26,0,1.4,2.8
36027,33,3,30,19,0,0,3,0,30,2,2.5,3.8
36029,99,28,69,54,1,0,0,0,96,1,1.3,2.6
36031,50,17,32,25,1,0,1,0,47,1,1.5,3.1
36033,57,20,35,18,5,1,0,1,49,0,1.4,2.8
36035,47,8,39,17,0,0,0,0,47,1,1.2,2.6
36037,229,110,119,86,2,1,7,1,215,4,1.1,2.2
36039,24,5,19,9,0,0,2,0,21,1,1.5,2.9
36041,7,3,4,7,1,0,0,0,5,0,2,4
36043,45,17,28,18,0,0,2,0,41,1,1.8,3.4
36045,219,68,148,72,2,0,2,0,210,5,1.1,2.3
36049,44,12,31,19,1,0,0,0,41,1,1.2,2.7
36051,80,36,43,37,0,0,3,0,75,0,1.5,2.8
36053,91,40,51,36,0,0,2,1,88,1,1.6,3.1
36055,147,73,74,66,1,1,6,1,139,6,1.4,2.3
36057,43,11,32,21,0,1,1,0,41,1,1.5,3
36063,66,8,58,36,0,0,1,0,65,0,1.7,3
36065,87,19,68,45,0,0,2,0,84,0,1.6,3.3
36067,113,41,71,51,0,0,1,0,111,0,1.7,3.2
36069,147,54,93,61,2,0,1,0,141,4,1.3,2.4
36071,107,36,68,50,0,1,10,0,94,12,1.6,3.1
36073,103,37,65,50,0,0,8,0,95,5,0.9,1.9
36075,97,42,55,44,0,1,2,0,93,2,1.5,3.1
36077,46,8,37,25,0,0,0,0,44,1,1.1,2.5
36079,1,0,1,0,0,0,0,0,1,0,1,2
36083,28,12,16,6,1,0,0,0,27,1,1.2,2.6
36087,1,0,1,1,0,0,0,0,1,0,,
36089,243,103,140,81,6,1,1,0,237,1,1.2,2.6
36091,96,45,51,35,2,2,1,1,88,1,1.6,3
36093,10,3,7,4,0,0,0,0,10,0,2.2,3.8
36095,42,16,26,18,1,0,2,0,37,0,1.4,2.9
36097,30,15,15,10,0,0,0,0,29,0,1.7,3.1
36099,27,10,17,9,0,0,0,0,26,1,1.9,3.3
36101,183,79,103,68,1,1,6,0,173,0,1.1,2.5
36103,140,50,90,74,3,2,17,0,114,15,1.2,2.6
36105,30,10,19,17,1,1,3,0,24,3,3.5,5.1
36107,86,17,68,48,0,0,0,0,86,0,1.6,3.2
36109,99,45,54,40,0,2,6,0,91,4,1.5,2.9
36111,111,35,74,42,1,2,6,0,102,11,1.5,3.1
36113,35,14,21,17,0,0,0,0,34,1,1.5,3.3
36115,136,40,92,46,0,0,3,0,130,1,1.2,2.5
36117,190,81,106,77,1,1,14,0,175,3,1.3,2.5
36119,1,0,1,0,0,0,0,0,1,0,0,1
36121,69,20,48,38,1,0,0,0,68,2,1.4,2.6
36123,111,40,70,29,0,0,0,0,111,4,1.1,2.5
37001,242,71,170,64,0,10,108,1,121,7,1.2,2.4
37003,26,9,17,11,0,0,2,0,22,0,1,2.3
37005,69,27,41,21,1,0,3,0,62,5,1,2
37007,64,14,48,11,0,0,55,1,5,0,1.6,2.9
37009,95,39,52,26,0,0,2,0,92,4,1.2,2.4
37011,14,2,11,8,1,0,0,0,13,0,0.5,1.8
37013,99,30,69,23,0,0,66,1,29,2,1,2.2
37015,183,86,97,40,0,0,163,0,7,0,0.8,1.7
37017,61,17,43,20,1,0,41,0,17,0,0.6,1.4
37019,125,45,80,29,5,2,36,0,78,3,0.7,1.9
37021,259,121,138,145,1,0,21,0,234,14,1.5,3
37023,114,46,66,26,1,1,15,0,95,8,1.3,2.6
37025,89,45,44,29,2,1,19,0,66,8,1.3,2.6
37027,100,32,67,30,0,0,11,0,81,2,1.3,2.4
37029,6,1,5,0,0,0,3,0,3,0,1,1.5
37031,50,9,41,10,0,0,9,0,40,0,0.9,1.8
37033,76,29,44,24,0,0,49,0,24,0,1.4,2.6
37035,226,100,123,61,3,10,43,1,166,14,1.1,2
37037,52,25,26,17,0,0,20,0,31,6,0.7,1.7
37039,73,23,50,26,1,0,1,0,70,2,1.6,3
37041,14,6,8,3,0,0,11,0,3,1,1.3,2.7
37043,51,20,31,15,0,0,1,0,46,1,0.6,1.4
37045,105,34,71,14,0,0,50,0,54,1,0.9,1.9
37047,49,11,38,14,1,0,25,0,22,0,0.6,1.4
37049,85,27,57,20,1,1,43,0,36,1,1.1,2.4
37051,199,57,144,36,6,1,118,0,68,8,1,1.7
37053,23,9,14,11,0,0,2,0,21,0,1.5,2.6
37055,52,12,39,15,1,0,0,0,51,1,1.1,2.5
37057,105,43,61,36,1,1,8,0,95,0,1.1,2.3
